# RA Dec Distance Mag Spectrum
14.78341293 -25.46466897 139.664804469274  8.98 F5V         
14.78369739 -52.38331777 79.4912559618442  5.22 G6III       
14.78388662 01.39323924 404.858299595142  8.60 G5          
14.78402041 59.71030379 97.8473581213307  7.32 A2          
14.78473849 -38.29043787 170.068027210884  5.90 K3III       
14.78481694 08.20865716 2564.10256410256  8.35 K5          
14.78482484 00.97095783 181.159420289855  6.62 A0...       
14.78488933 -11.36916440 138.888888888889  8.00 A3          
14.78493181 -11.55113533 543.478260869565  8.85 G5          
14.78531688 18.34056514 234.741784037559  8.34 F4V         
14.78608885 11.43087741 139.664804469274  8.86 G5          
14.78617735 76.04223900 112.485939257593  7.38 A2          
14.78683124 -52.20524925 740.740740740741  6.07 A1III/IV    
14.78691785 -04.23419415 81.4995925020375  8.41 F5          
14.78712725 -21.32487794 571.428571428571  6.05 K4/K5III    
14.78785253 02.70341682 19.669551534225  7.76 G8V         
14.78821479 73.52820484 425.531914893617  8.32 K5          
14.78842898 12.97984021 47.5285171102662  9.71 K5          
14.78858398 23.77864291 121.654501216545  8.55 A2          
14.78921869 35.56782903 159.489633173844  7.65 A2          
14.78945153 04.35184951 140.646976090014  8.28 A5          
14.78953394 10.30629532 63.1313131313131  8.11 G5          
14.78959999 -25.62423321 187.96992481203  5.61 B9IV/V      
14.78962175 -65.85282438 271.0027100271  8.40 B8V         
14.78987267 47.90932644 84.6023688663282  7.88 F8          
14.78994775 28.21261308 116.686114352392  8.93 G0          
14.79008962 17.75718232 80.1282051282051  8.41 G5          
14.79022694 -30.35236854 210.084033613445  8.13 K2III       
14.79045698 02.03580545 110.253583241455  6.80 A2          
14.7912434 52.82452021 724.63768115942  8.40 G0          
14.79127526 -66.17910248 255.102040816327  7.36 B5III       
14.79204241 64.55034012 179.21146953405  8.79 F0          
14.79219007 19.05002956 48.6381322957198  7.46 F8V         
14.79220566 20.67971777 118.343195266272  8.88 G5          
14.79225162 -43.55677516 186.915887850467  6.30 K1III       
14.79244513 -00.28113382 29.7619047619048  8.04 K0III       
14.79345057 65.48667272 193.798449612403  8.50 F8          
14.79413626 -12.93468722 159.235668789809  8.48 F3V         
14.79423678 24.09748975 348.432055749129  7.48 K0          
14.79454416 61.56270861 289.017341040462  8.07 A2          
14.79461503 -34.73349082 135.685210312076  7.84 A9V         
14.79461753 65.25185842 381.679389312977  7.73 A5          
14.79481101 -41.25949445 284.090909090909  8.44 A2/A3V      
14.79539439 -27.69898212 50.8388408744281  7.55 F8V         
14.7955843 -52.59791785 247.524752475248  7.97 K0III       
14.79577255 -26.08747990 101.626016260163  5.23 G8/K0III    
14.79579247 71.60125652 70.97232079489  7.86 F2          
14.79597577 -42.66738272 195.694716242661  8.73 F2V         
14.79626653 49.55981168 100.603621730382  8.68 G5          
14.79637918 -39.92638007 196.850393700787  6.92 A0V         
14.79669584 -66.33191496 275.482093663912  7.22 B2/B3Vn     
14.79688726 -61.58853531 598.802395209581  8.36 K0II/III    
14.79693365 -60.42391860 436.681222707424  8.91 B5III       
14.79697989 -72.07314005 300.3003003003  8.07 A1V         
14.79721222 35.65447980 81.6326530612245  7.55 F5          
14.79770171 -79.04471242 126.103404791929  3.83 K5III       
14.79822563 -32.24707987 261.780104712042  7.70 M2III       
14.7985893 -12.83978160 110.619469026549  6.34 K0III       
14.79874068 -46.15617742 549.450549450549  8.09 B8III       
14.79920794 -68.51961766 225.225225225225  7.13 B9IVp (Si)  
14.79932346 -26.64613329 133.155792276964  5.76 B9.5V       
14.79937547 -63.92839215 315.457413249211  7.88 M0III       
14.79946017 -67.83832882 57.2737686139748  8.50 G3V         
14.79976559 46.45783936 166.666666666667  8.67 F0          
14.79988715 21.70679734 116.822429906542  8.08 F0          
14.80020609 -65.73957531 340.136054421769  8.45 B8/B9IV/V   
14.80040971 38.46654972 24.2365487154629  9.73 M2          
14.80063228 -05.50657048 292.397660818713  7.78 K2          
14.80098248 07.34698751 1351.35135135135  8.65 G5          
14.80131736 37.67006064 578.034682080925  8.24 K0          
14.80153678 -41.86298635 219.78021978022  8.54 K2III       
14.80167718 23.49543010 243.90243902439  8.23 K0          
14.80248367 -58.57169777 277.777777777778  7.86 K2III       
14.8025135 -41.01713320 81.8330605564648  7.66 F7V         
14.80271349 -36.78390247 33.7381916329285 10.02 K3/K4V      
14.80296361 -36.78346921 30.6936771025169 10.70  
14.80302132 -30.41443586 254.452926208651  8.39 K0III       
14.80354824 -56.00868701 355.871886120996  7.90 A0IV/V      
14.80362998 -66.43902486 359.712230215827  7.67 B6V         
14.8043049 52.62577228 302.114803625378  7.99 K2          
14.80514813 66.25304610 10000000  8.97 M0          
14.80577028 21.31865322 79.7448165869219  7.89 F0          
14.80587033 58.05733874 212.765957446808  8.26 F3IV        
14.80596246 63.72509420 1000  7.97 G0          
14.80605961 -31.40214310 125  8.38 F3V         
14.80650257 24.36673685 80.9061488673139  6.15 F2V         
14.80665724 -39.02893814 168.350168350168  8.19 A4/A5IV     
14.80672008 16.14283383 104.712041884817  8.67 G0          
14.80699886 -56.43613335 92.3361034164358  8.25 F7IV        
14.80705216 -15.22674575 6250  8.82 G8/K0III/IV 
14.80707228 22.39873935 483.091787439614  7.68 K5          
14.80808802 -25.48743409 51.6795865633075  7.03 F5V         
14.80815286 03.29577119 139.082058414465  8.39 G0          
14.80880674 -17.34010698 51.1247443762781  6.87 G3V         
14.80893062 -09.15555148 281.69014084507  8.23 K0          
14.80907845 -35.84149841 141.242937853107  6.72 K0III       
14.80968895 -01.11754841 318.471337579618  8.78 F2          
14.80996341 -63.35534513 917.43119266055  7.46 K3III       
14.81057143 -36.63458507 137.741046831956  5.89 M5III       
14.8112975 -07.10701161 152.671755725191  8.11 F0          
14.81176839 53.05857185 370.37037037037  8.68 G5          
14.81182172 -70.59895818 591.715976331361  7.37 K1IIICN...  
14.81237811 -66.59353612 350.877192982456  5.91 B2.5V       
14.81300071 36.05032942 101.936799184506  8.75 F5          
14.81359685 -13.11942559 284.090909090909  7.66 K0III       
14.81379585 -54.10571306 471.698113207547  8.45 B9IV        
14.81429349 18.19970621 224.719101123595  7.36 K2          
14.81479103 05.95461619 58.0383052814858  6.83 F6V         
14.81487042 -37.63277468 529.100529100529  8.44 K0V         
14.81502764 -00.84769586 108.225108225108  6.15 B9Vsvar...  
14.81586088 -58.65518493 458.715596330275  8.63 G8III       
14.81588244 23.55942536 169.779286926995  8.68 F2          
14.81629163 -40.42092074 518.134715025907  7.64 K4III       
14.81630738 -58.11936009 78.1860828772479  7.13 F7/F8V      
14.81644016 -29.55897489 79.1765637371338  8.65 G0V         
14.81703435 36.06812732 63.6132315521628  8.46 F8          
14.81714456 -35.55021596 188.679245283019  7.63 A2III       
14.81735053 19.34757742 438.59649122807  8.41 K2III       
14.81814587 07.94113129 279.329608938547  8.36 A3          
14.81829741 -05.75146399 127.064803049555  8.25 F5          
14.81832205 19.69826507 357.142857142857  7.80 K2          
14.81850025 56.89610287 121.506682867558  8.16 F8          
14.81854136 54.23150881 371.747211895911  7.03 K2          
14.81859165 37.81091287 41.0004100041  6.15 F2V         
14.81861505 70.52609671 45.8505272810637 10.64 K5          
14.81865805 -56.66753864 95.6937799043062  6.21 K3III       
14.81901744 10.54054090 249.376558603491  8.98 K2          
14.81927414 20.40130797 877.19298245614  7.83 K0          
14.81968852 -10.82722221 134.770889487871  7.53 F8          
14.82047313 10.21491227 41.3052457662123  8.42 K2V         
14.82078926 25.15092163 325.732899022801  6.68 K3II        
14.820814 -59.40733710 806.451612903226  6.59 K3/K4III.. 
14.82144343 -34.02005492 220.264317180617  8.22 K2/K3III    
14.82168473 49.83770197 54.5553737043099  8.11 F8          
14.82185429 46.11639336 46.8603561387067  5.76 F7IVw       
14.82187732 -24.25146951 341.296928327645  5.68 K3III...   
14.82196971 -14.14898587 72.1500721500721  5.32 Ap          
14.8226167 -05.79127779 515.463917525773  7.92 K5          
14.82322247 -57.43797753 242.130750605327  7.76 F5V         
14.82329985 -67.23519060 23.9865675221876  7.26 K0V         
14.82363009 -65.68152024 144.092219020173  7.09 F6IV        
14.82370961 -08.50427847 139.86013986014  7.10 F5          
14.82371253 35.19206884 138.312586445367  8.58 G0          
14.82372655 -59.44651568 278.551532033426  8.36 G8/K0III    
14.82394101 10.04436288 158.227848101266  6.64 K4II-III    
14.82432737 -60.63869686 333.333333333333  8.89 G5/G6III    
14.82434695 -19.90359264 213.219616204691  7.19 A6IV        
14.82450417 -47.79766743 649.350649350649  8.03 K1II/III    
14.82464927 19.51038333 127.877237851662  6.91 B9          
14.82548609 -59.13169352 49.825610363727  8.52 G3V         
14.82565762 51.37449776 51.5198351365276  6.49 F5IV        
14.82574589 -26.11117761 4.50856627592426 12.07 M           
14.82597591 -26.10603370 4.25097772487672 11.72 M           
14.82641122 46.57488653 75.187969924812  7.53 F8          
14.82642125 -43.72233481 128.700128700129  8.65 A8/A9IV     
14.82653045 39.46623764 140.845070422535  8.27 F2          
14.82696151 -68.93615786 261.096605744125  6.50 B3III       
14.82722931 44.88212630 266.666666666667  8.49 G8V         
14.82734291 01.50448644 235.294117647059  7.60 K5III       
14.82815597 48.72056284 70.323488045007  5.68 F6V...     
14.82822214 -18.94210157 1190.47619047619  8.59 K0III       
14.82838438 07.98676200 184.50184501845  6.96 F5          
14.82861074 23.03235044 50.3524672708963  7.12 F6IV        
14.82897266 03.87083095 187.96992481203  7.36 K0          
14.82922938 58.83012304 62.0732464307883  8.66 K0          
14.82948568 -09.20249524 75.4147812971342  7.65 F8          
14.82977837 -52.74481659 247.524752475248  7.17 B9IV        
14.830021 10.49291672 137.362637362637  7.09 A2          
14.83035505 -32.42705629 134.952766531714  6.85 K0III       
14.83077053 36.59420845 425.531914893617  8.64 A0          
14.83091057 64.58062237 91.5750915750916  8.51 F8          
14.83128944 -57.34654392 10000000  7.77 Ap...       
14.83155567 65.54682728 83.6120401337793  8.29 G0          
14.83213221 -24.21992735 123.304562268804  8.43 F3V         
14.83229929 24.72047221 162.337662337662  6.77 B9          
14.83267784 -29.03465593 180.831826401447  7.19 K1III       
14.8328851 28.61583341 90.4159132007233  5.80 A4V         
14.83308657 -13.50861513 87.3362445414847  7.98 F3V         
14.83314474 57.91431138 369.0036900369  8.04 K0III       
14.83350819 12.33568278 80.0640512409928  8.28 G0          
14.83362468 -62.33074785 341.296928327645  7.40 B7II        
14.83437864 -07.16455938 157.232704402516  8.35 F8          
14.83472732 -38.53366112 552.486187845304  8.40 G8/K0III    
14.83488945 -37.39859303 64.4329896907217  7.85 F5V         
14.83549686 -16.40640716 192.678227360308  8.65 F0V         
14.83701268 -21.52628450 91.743119266055  8.94 G5V         
14.83712416 52.41415946 54.6149645002731  7.14 F5          
14.83734852 -22.57195197 249.376558603491  8.65 F0V         
14.83768072 -07.86465663 1724.13793103448  8.71 K5          
14.83769967 23.91176538 17.9436569172797  5.86 G2V         
14.83780423 -58.97673452 1075.2688172043  6.85 F8II        
14.83818519 -27.96021925 93.6329588014981  4.42 K3III       
14.83839866 -52.38531894 10000000  7.78 B8II        
14.83878539 82.51248701 43.3275563258232  5.63 F9V         
14.83904348 73.02777412 218.818380743982  7.64 A2          
14.83925546 06.81509159 30.7408545957578  9.08 K2V         
14.83926138 71.83330598 308.641975308642  8.91 K0          
14.83942616 65.64582386 609.756097560976  6.98 K5          
14.84157063 80.74981694 179.21146953405  7.20 A0          
14.84161173 37.27181511 61.3120784794605  5.47 K0III-IV    
14.84175031 -67.49761711 294.117647058824  7.47 F7II        
14.84182491 -35.09329899 173.010380622837  8.08 A2IV        
14.84193852 -70.53512182 119.904076738609  8.12 G5V         
14.84221875 -57.15252683 10000000  8.47 A1III       
14.84245755 -70.53834435 119.904076738609  8.28 F8          
14.84253496 -00.02424511 110.253583241455  8.15 F5...      
14.84281031 -40.38995387 1694.91525423729  8.43 G5IV        
14.84282478 -66.25932360 364.963503649635  7.71 B5IV        
14.84292627 -45.13958066 315.457413249211  8.90 K0III       
14.84305652 12.78418868 235.294117647059  7.27 K2          
14.84312935 -53.63538815 132.802124833997  8.02 K0III       
14.84339145 -12.01820834 101.83299389002  7.12 F2          
14.84389016 -32.46615765 45.2693526482571  7.46 F7V         
14.84449468 -66.48616331 271.0027100271  8.37 B9.5/A0V    
14.84474555 -55.42092400 408.163265306122  8.58 G3/G5II:    
14.84479199 22.90776407 37.3273609555804  7.50 G5          
14.84479547 -15.99709226 23.6630383341221  5.15 F3V         
14.84484462 -52.26463730 10000000  8.75 B5V:        
14.84504254 -08.22435351 89.4454382826476  8.19 F5          
14.84510983 74.15547596 38.7747188832881  2.07 K4IIIvar    
14.84533314 -46.29348665 217.391304347826  8.49 F8IV/V      
14.84554828 -55.00925546 471.698113207547  7.12 K4III       
14.84629587 51.52880042 549.450549450549  7.94 K2          
14.84681993 57.41087696 406.50406504065  7.78 K5          
14.84701779 30.42934956 333.333333333333  8.50 K0          
14.84743891 -53.36824067 147.92899408284  6.56 A0V         
14.84772179 -04.13358775 96.8054211035818  7.86 G5          
14.84799369 -16.04161047 23.6686390532544  2.75 A3IV        
14.84853676 62.78046097 215.982721382289  7.72 K0          
14.84964687 -42.82245636 128.205128205128  6.84 A2V         
14.85003156 -00.25750738 139.275766016713  6.18 K3III       
14.85028336 -02.29884995 66.2690523525514  4.93 G8...       
14.85051729 -39.68055172 917.43119266055  8.10 K0III       
14.85062976 -61.93256708 189.393939393939  8.89 K0V         
14.85067842 09.72353210 27.2257010618023  7.40 K0...       
14.85070783 -00.02684087 220.75055187638  8.40 K0III       
14.85072471 -86.39474542 632.911392405063  7.69 K4III       
14.85079173 12.16411317 420.168067226891  7.73 M...        
14.85102207 -15.02747355 291.545189504373  7.19 K1III...   
14.85222717 -49.81816350 190.47619047619  7.61 K1III/IVCN. 
14.85240674 00.55680455 135.685210312076  8.20 A3          
14.85283457 -18.91877447 274.725274725275  8.25 G8V         
14.85296329 -75.52870665 2777.77777777778  8.85 B9IV        
14.85400458 -13.60703503 343.642611683849  7.72 K2III       
14.85426715 -23.85929706 183.823529411765  7.50 K1III       
14.85445316 18.65008757 458.715596330275  7.60 K0          
14.85467861 -47.40589709 1818.18181818182  7.35 K2III...   
14.85602584 -59.50349744 230.414746543779  7.26 M0III       
14.85618521 13.69283510 90.9918107370337  8.68 G5          
14.85619433 -61.56829218 178.25311942959  8.36 G5IV/V      
14.85626678 -48.61941624 1063.82978723404  8.81 K3III       
14.85646783 19.10063329 6.6997186118183  4.54 G8V  K4V   
14.85694487 44.60946982 113.378684807256  8.03 F5...       
14.85722412 -02.45706086 45.5996352029184  8.47 G5V         
14.85738186 59.29365246 135.50135501355  5.48 K4III       
14.85765279 44.92848352 57.3065902578797  7.70 G0          
14.8577619 -47.68317972 1190.47619047619  8.95 G3/G5III    
14.85783137 -10.54964584 115.340253748558  8.73 K0          
14.85835355 -77.17594571 275.482093663912  6.44 Ap...       
14.85838274 -74.93309372 291.545189504373  6.83 B8V         
14.85852967 -47.08328396 83.6120401337793  8.00 F5V         
14.85879374 -60.93106487 47.7554918815664  7.16 F8V         
14.85903599 13.47776588 201.207243460765  7.85 K0          
14.85947822 -15.08181113 2000  8.14 K1III       
14.85971237 -17.79005507 55.7413600891862  6.55 F6V         
14.8600976 12.89484851 106.723585912487  8.74 F5          
14.86043861 15.31729740 45.8085203847916  8.39 K0          
14.86061163 39.10331431 60.7533414337789  7.84 F5          
14.86064536 -43.57529383 125  4.32 B5IV        
14.86120213 -30.87810692 121.065375302663  8.24 Fm          
14.86120749 -30.88477493 38.9408099688474  9.35 F5          
14.8612673 53.74848758 411.522633744856  8.48 K3III       
14.86127135 83.93747804 353.356890459364  6.95 K0          
14.86140821 -24.30308356 16.9606512890095  7.81 K3V         
14.86172747 19.08923689 497.512437810945  8.48 M2III       
14.86229813 -60.49840555 564.971751412429  8.94 B3V         
14.86251389 -20.61419105 209.205020920502  7.61 K0III       
14.86276752 38.40410673 176.056338028169  7.53 K0          
14.86286814 77.41145040 349.65034965035  8.26 G5          
14.86300056 49.09816122 244.498777506112  8.40 G5          
14.86314607 -04.09160769 236.96682464455  8.60 G5          
14.86425386 -18.35532204 280.112044817927  6.27 K0II/III    
14.86483493 02.01476841 38.9408099688474  8.36 G5V         
14.86497196 -27.59536623 259.067357512953  8.31 K0III       
14.86533321 -34.48029672 100000  8.82 M2III       
14.86552275 08.82541144 84.6023688663282  7.60 K0          
14.86600407 -40.80582504 2500  7.94 B2:p        
14.86624547 -36.62716820 288.184438040346  8.20 K2III       
14.86626217 -60.33470464 179.856115107914  7.89 B9V         
14.86723025 -17.50992586 146.627565982405  8.62 K0/K1III    
14.86756454 46.47675015 121.951219512195  6.76 K0          
14.86763378 -67.07355920 267.379679144385  8.27 K0III       
14.86825993 52.58901500 120.048019207683  7.70 F0          
14.86845952 -56.93172388 173.913043478261  8.20 K0III       
14.86872999 20.29068282 109.649122807018  6.91 A0          
14.86919291 71.66346741 45.9558823529412 10.85 K8:         
14.86937668 -53.34451838 152.439024390244  8.81 F6/F7V      
14.86949826 -20.81419404 2941.17647058824  8.78 K0III       
14.87012479 -13.50517782 136.986301369863  7.80 F0/F2V      
14.87039955 -26.62284272 344.827586206897  8.52 G8IVw...    
14.87054581 15.39819118 201.207243460765  8.79 G5          
14.87085933 44.22482375 438.59649122807  8.49 K0IV        
14.87097604 -44.92701935 87.4125874125874  7.20 F6V         
14.87147499 -03.51841170 201.207243460765  8.19 K2III       
14.87161343 -43.81774314 34.3288705801579  8.70 K2V         
14.87202064 -09.95310961 164.203612479475  8.94 G0          
14.8724088 17.78134859 346.020761245675  7.88 K2          
14.87250218 48.67079828 72.8862973760933  7.63 G0          
14.87252079 -11.47297910 163.398692810458  7.95 K0          
14.87297431 -65.79363677 179.856115107914  8.15 F5IV        
14.87303489 27.31655815 44.0140845070423 10.27 K4          
14.87317569 -62.57205994 99.2063492063492  8.19 F6V         
14.87320932 -32.87653169 291.545189504373  8.94 G8/K0III    
14.87335088 -46.75993679 392.156862745098  6.85 M1/M2III    
14.87384335 17.95649321 108.108108108108  8.79 G5          
14.87426802 -11.20368970 925.925925925926  8.07 K2          
14.87478873 23.80130651 191.938579654511  7.24 K0          
14.87482074 -48.24706246 344.827586206897  6.96 G8III       
14.87501448 18.73874423 51.3874614594039  8.28 G0V         
14.87516659 00.11115036 65.6167979002625  8.72 G5V         
14.87528004 -32.00982087 10000000  8.44 K4/K5III    
14.87533808 55.74516320 143.061516452074  7.15 A5          
14.87549681 -15.38769084 223.214285714286  7.71 F2/F3V      
14.87567338 -01.40784902 420.168067226891  8.89 F5          
14.87592452 -30.57715291 40.016006402561  6.30 G0/G1V      
14.87646396 -63.80981741 310.55900621118  5.91 F8II  A/F  
14.8766483 00.50682965 207.03933747412  8.89 G0          
14.87680277 -61.56862420 358.4229390681  8.19 B8IV/V      
14.87700274 -25.45448812 56.4334085778781  7.89 G5V         
14.8772321 -24.11786398 193.798449612403  7.57 B9IV        
14.8772411 -42.07499538 1176.47058823529  8.86 K0III       
14.87733852 19.06423113 169.204737732656  8.11 K2III       
14.87745736 -16.39772975 1666.66666666667  8.26 K3III       
14.87775057 -53.27686793 154.320987654321  8.60 F3IV/V      
14.87779002 -76.45202140 495.049504950495  8.74 K1/K2III:   
14.87800778 08.48070315 196.463654223969  8.03 F5          
14.87808534 29.25631857 240.963855421687  8.24 G5          
14.87855786 32.45122461 127.877237851662  8.70 G0          
14.87882465 31.92505382 157.48031496063  6.89 K0          
14.87963995 31.20550193 155.52099533437  8.76 F0          
14.87967053 27.49845149 291.545189504373  8.02 G5          
14.88023175 11.25189176 83.6820083682008  8.41 G5          
14.88041027 -28.91428500 86.9565217391304  8.87 F8/G0V      
14.88085801 -37.80311642 117.785630153121  5.02 B7II/III    
14.88089716 -71.63086999 925.925925925926  8.87 K5          
14.88091877 -33.62728603 144.927536231884  8.05 A9V         
14.88105155 48.46813838 96.8992248062015  8.42 G0          
14.88138365 -12.38361432 92.678405931418  7.70 F2          
14.88139685 26.46502736 192.678227360308  7.26 A0          
14.88151082 32.69089637 73.4214390602056  6.87 F2          
14.88156786 -08.69569712 77.5795190069822  7.83 F6V         
14.8816238 46.15440560 78.9889415481832  8.95 G0          
14.88191024 -12.64399568 95.2380952380952  8.03 F5/F6V      
14.88235988 15.13239541 99.2063492063492  7.03 A2          
14.88350177 -64.32530164 666.666666666667  8.26 B5Vn        
14.88436688 78.17666618 70.4721634954193  6.52 K0          
14.88462703 -56.29912618 10000000  8.60 B7V         
14.88468026 -46.63680701 46.2320850670365  8.15 G5V         
14.88517723 -38.25694293 188.323917137476  6.58 A0V         
14.88566778 -82.68243330 2173.91304347826  8.77 M5III       
14.88579602 02.72608455 602.409638554217  8.69 K0III       
14.88654769 -07.23750059 404.858299595142  8.89 F5          
14.8866612 28.50806068 71.5819613457409  7.96 K0V         
14.88673048 -69.53816219 312.5  8.69 A1V         
14.88690416 -59.71545785 315.457413249211  8.05 B9.5IV      
14.88709355 -73.19015457 98.135426889107  5.59 G5III       
14.88755094 78.75157070 450.45045045045  8.91 K           
14.88771492 40.81666070 55.9597090095131  7.79 F5          
14.88830344 -81.85060715 298.507462686567  8.58 K0III       
14.88835119 -23.46859726 157.977883096366  8.27 F0V         
14.88838034 -21.60464880 442.477876106195  8.60 F0V         
14.88904324 -46.97335590 319.488817891374  8.32 K3III       
14.88939246 -56.88177520 293.255131964809  7.64 K4III       
14.88947745 -45.85574427 243.30900243309  7.11 B3Ve        
14.8897226 18.23548983 121.359223300971  7.80 K0          
14.88982285 15.70511093 49.0196078431373  6.41 F6III       
14.88994362 19.72624177 153.609831029186  8.81 F8          
14.89001105 19.15227142 11.5353558657285  6.00 K2V         
14.89020067 -68.39155159 172.117039586919  7.54 K2IVCN...   
14.89036088 -63.90928309 431.034482758621  8.65 G8III       
14.89079544 -62.51947388 319.488817891374  8.75 K2/K3III:   
14.89117982 58.19814875 534.75935828877  8.66 K0          
14.89154554 -27.26935030 160  8.83 F2/F3V      
14.89154713 03.40985787 203.665987780041  8.70 G2V         
14.89181816 -32.07837844 145.348837209302  8.81 F3V         
14.89199551 19.88852727 161.812297734628  6.94 K0          
14.89267949 07.69016600 398.406374501992  8.44 K0          
14.89315326 69.76279659 584.795321637427  7.42 K5          
14.89321988 -62.35606921 308.641975308642  8.63 B9IV/V      
14.8934638 -19.14738821 662.251655629139  8.17 K0III       
14.89419864 02.23757947 209.643605870021  6.82 K5III       
14.89439704 06.24178874 288.184438040346  6.63 K0          
14.89447573 -19.97247564 179.856115107914  7.49 F2/F3V      
14.89488187 -16.51274522 338.983050847458  8.77 F5V         
14.89496365 55.00994017 133.868808567604  7.90 F0          
14.89502626 23.34516795 22.9042601923958  8.65 K3V         
14.89510471 -18.34453219 40.551500405515 10.89  
14.89544863 -21.71268603 250.62656641604  8.63 K1III       
14.89547026 30.95807451 212.765957446808  8.90 F0          
14.89590611 42.98192177 1030.92783505155  8.69 K0          
14.8962547 53.62744144 386.100386100386  8.96 F5          
14.89629361 -00.42470508 380.228136882129  8.00 K0III       
14.89632512 -28.40564676 645.161290322581  7.46 G8III       
14.89635103 01.77498031 228.310502283105  8.71 F8          
14.8963592 -43.16209001 1470.58823529412  7.69 K4III       
14.89703416 45.68270997 350.877192982456  7.97 K2          
14.89717694 -00.40545073 67.9809653297077  7.36 G8III       
14.89749528 -56.01169058 1190.47619047619  8.83 B4          
14.89761109 -09.08592889 177.935943060498  7.34 A0          
14.89775118 23.55551709 10.2218133496882 11.53  
14.89792818 17.66297362 28.3848992336077 12.05  
14.89813542 -23.97422800 109.170305676856  7.06 A3V         
14.89834738 -55.04809924 193.423597678917  7.67 G8III/IV    
14.89908492 -46.25818344 207.46887966805  8.68 B9V         
14.89914579 -44.93013163 331.12582781457  8.52 A0V         
14.89976254 18.49978406 352.112676056338  8.68 K0          
14.90021167 -05.57146282 171.232876712329  7.73 K0          
14.90022546 -43.59781705 709.219858156028  8.22 G8II        
14.90054917 -31.62889827 220.75055187638  7.98 F2/F3V      
14.90147238 79.53099254 246.305418719212  8.30 A2          
14.90150051 -69.37307290 323.624595469256  7.60 B7/B8IV/V   
14.90152541 -24.65440403 416.666666666667  8.77 K5III       
14.90181941 59.51479268 203.665987780041  7.25 K2          
14.90216315 -58.90995950 304.878048780488  8.93 B9III/IV    
14.90314571 -66.41966580 43.3839479392625  6.98 G0V         
14.90315199 68.77355027 285.714285714286  8.20 K2          
14.90366093 33.60866131 136.054421768707  8.89 G5          
14.90402265 62.15345396 323.624595469256  8.66 K5          
14.90501873 32.01678092 156.739811912226  6.95 K0          
14.9055934 -24.64213517 117.924528301887  5.27 K2/K3III    
14.90576296 -28.34818731 177.304964539007  6.54 K1III       
14.90603718 35.24536046 265.957446808511  8.42 K0          
14.90636277 -11.89833043 111.856823266219  5.78 G7III       
14.90648112 -57.04759839 284.090909090909  8.12 F0IV        
14.90653282 31.75799935 476.190476190476  8.11 G5          
14.90682634 45.29866734 86.7302688638335  7.91 F5V         
14.90703615 -34.14271249 94.0733772342427  7.04 A1V         
14.90712372 64.64639792 209.643605870021  7.81 K0          
14.90796467 -67.64600580 106.044538706257  8.96 G0Vw...     
14.90800308 -08.38845030 390.625  7.39 K0          
14.90807485 16.10135877 9.81257972721028 10.11 M2Ve        
14.90830122 -40.36178797 1265.82278481013  8.64 G6III       
14.90834833 34.08727417 98.4251968503937  8.41 G0          
14.90839127 -16.39267541 176.991150442478  8.82 F3V         
14.90844771 -34.91972275 436.681222707424  8.61 G8III       
14.90883749 -38.25893633 207.900207900208  8.29 K1III       
14.90909679 -39.34625040 315.457413249211  7.61 G5III/IV    
14.9092901 34.41122335 109.769484083425  8.01 F5          
14.90933352 46.59381756 158.730158730159  7.33 K0          
14.90989846 30.06359889 93.2835820895522  6.84 F2          
14.91023108 -05.05060679 10000000  8.83 K5          
14.91040324 -36.76531166 74.1839762611276  8.03 F5V         
14.9104079 -39.30891099 413.223140495868  8.03 K1/K2III    
14.91053351 -33.30056091 245.700245700246  5.85 K2III       
14.91056309 -51.40631078 147.275405007364  8.86 G3IVw       
14.91112666 -75.60182322 699.300699300699  7.47 K3III       
14.91138079 67.96306033 176.36684303351  7.97 F8          
14.91183075 -65.99106556 375.93984962406  6.09 B3Vn        
14.91195932 -61.99548987 729.92700729927  8.93 B8II        
14.91215895 10.52375083 588.235294117647  8.42 K0          
14.91224574 26.50313472 800  8.55 G5          
14.91272137 51.74980284 254.452926208651  8.64 G5          
14.91311536 85.12091193 232.018561484919  7.46 K0          
14.91312379 -50.82311882 371.747211895911  8.55 K4III       
14.91358657 -40.74726632 10000000  8.98 K5/M0III:   
14.91388297 15.32529585 230.414746543779  7.14 A3          
14.91393884 -36.15323567 211.864406779661  8.95 Fm...       
14.91418328 01.11453665 86.7302688638335  8.19 G5V         
14.91490812 09.94445916 22.4921277552857 11.28 K:          
14.91500373 23.59306871 442.477876106195  7.45 K5          
14.91501424 -69.86092469 284.090909090909  6.38 B5V         
14.91513808 -36.43029089 168.634064080944  7.23 A0/A1V      
14.91525242 -41.36456081 44.9842555105713  7.15 F5V         
14.91540952 -72.51935841 313.479623824451  8.92 B9.5V       
14.91559091 02.41868058 161.812297734628  8.37 K3III       
14.91581834 -61.07583210 235.849056603774  7.45 M2/M3II     
14.91592416 -03.63053009 110.253583241455  7.43 F2          
14.91671885 74.88120566 294.985250737463  6.88 M0          
14.91695816 14.97932713 158.730158730159  6.92 K0III       
14.91824506 -61.87384971 169.204737732656  6.97 B9IV/V      
14.91824594 -20.01337788 233.644859813084  7.39 K0III       
14.91855654 17.70154548 193.050193050193  7.78 K0          
14.91866511 -09.09647587 49.2853622474125  9.51 G5          
14.91930275 25.57643066 247.524752475248  8.96 F5          
14.91999997 53.67918367 23.906287353574  7.77 K1V         
